"Scenario","Year","Mean_Sea_Level_m","Portland_Annual_Temp","Belfast_Annual_Temp","Moosehead_Annual_Temp","Gardiner_Annual_Temp","Augusta_Annual_Temp","Civilian.Population..Millions.","State_Population","Annual_Inflation","species","Total_Weight_kg","Total_Value","Avg_Market_Price","County","Lobster_Pounds","Lobster_Value","ENSO_Phase","Portland_Annual_Precip","Belfast_Annual_Precip","Moosehead_Annual_Precip","Gardiner_Annual_Precip","Augusta_Annual_Precip","Annual_NAO","GDP..Billions.of.US...","Per.Capita..US...","Annual...Change","Fresh.And.Frozen..Pounds.","Canned..Pounds.","Cured..Pounds.","Total..Pounds.","Fishery_Exports","biomass_mean_region","fishing_pressure_mean_region","Fish_Seafood_Production","Annual_CPI","Predicted_Landings","Predicted_Consumption","Predicted_Exports","Predicted_Market_Value","Predicted_Blue_Economy_Value"
"Baseline",2030,2.16086368497004,48.1559916446702,52.8482267183181,49.9689833436378,46.5404380368867,46.5404380368867,359.547757485799,1461975.85008758,1.34848526489453,"Yellow Eel",246990.833525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246990.833525,19.00632,5086645.681,2.50635018051089,559474.4616
"Baseline",2031,2.16289238383521,48.2051630112797,52.9639626989426,50.4432209145388,46.5639839042393,46.5639839042393,362.186163270134,1468904.82840331,1.30087135037768,"Yellow Eel",246666.837025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246666.837025,19.00632,5086645.681,2.50635018051089,531944.9041
"Baseline",2032,2.16492108270038,48.2543343778892,53.0796986795671,50.9174584854399,46.5875297715919,46.5875297715919,364.824569054469,1475833.80671905,1.25325743586083,"Yellow Eel",246666.837025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246666.837025,19.00632,5086645.681,2.50594474169386,531944.9041
"Baseline",2033,2.16694978156555,48.3035057444986,53.1954346601916,51.3916960563408,46.6110756389446,46.6110756389446,367.462974838805,1482762.78503479,1.20564352134397,"Yellow Eel",246666.837025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246666.837025,19.00632,5086645.681,2.50344757300847,531944.9041
"Baseline",2034,2.16897848043072,48.3526771111081,53.311170640816,51.8659336272419,46.6346215062972,46.6346215062972,370.10138062314,1489691.76335052,1.15802960682713,"Yellow Eel",246869.103525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246869.103525,19.00632,5086645.681,2.50344757300847,531944.9041
"Baseline",2035,2.17100717929589,48.4018484777176,53.4269066214405,52.3401711981429,46.6581673736498,46.6581673736498,372.739786407476,1496620.74166626,1.11041569231028,"Yellow Eel",248933.228525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,248933.228525,19.00632,5086645.681,2.50319527550734,531944.9041
"Baseline",2036,2.17303587816106,48.4510198443271,53.542642602065,52.8144087690439,46.6817132410024,46.6817132410024,375.378192191812,1503549.719982,1.06280177779342,"Yellow Eel",249929.234025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,249929.234025,19.00632,5086645.681,2.50319527550734,531944.9041
"Baseline",2037,2.17506457702622,48.5001912109365,53.6583785826895,53.288646339945,46.705259108355,46.705259108355,378.016597976147,1510478.69829773,1.01518786327658,"Yellow Eel",247818.994025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,247818.994025,19.00632,5086645.681,2.50319882314399,531944.9041
"Baseline",2038,2.17709327589139,48.549362577546,53.774114563314,53.762883910846,46.7288049757077,46.7288049757077,380.655003760482,1517407.67661347,0.967573948759735,"Yellow Eel",247818.994025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,247818.994025,19.00632,5086645.681,2.50319882314399,531944.9041
"Baseline",2039,2.17912197475656,48.5985339441555,53.8898505439385,54.237121481747,46.7523508430603,46.7523508430603,383.293409544818,1524336.65492921,0.919960034242877,"Yellow Eel",248811.934025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,248811.934025,19.00632,5086645.681,2.50319882314399,597780.0221
"Baseline",2040,2.18115067362173,48.647705310765,54.005586524563,54.711359052648,46.7758967104129,46.7758967104129,385.931815329153,1531265.63324494,0.872346119726032,"Yellow Eel",248939.642025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,248939.642025,19.00632,5086645.681,2.50319882314399,597780.0221
"Low_Climate",2020,2.14057669631836,47.6642779785755,51.6908669120731,45.2266076346275,46.3049793633605,46.3049793633605,333.163699642443,1392686.06693021,1.82462441006302,"Yellow Eel",172107.202325,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,172107.202325,18.97532,5085063.0795,2.61080294408776,495281.4826
"Low_Climate",2021,2.14288039518353,47.735949345185,51.8291028926976,45.7233452055285,46.3510252307131,46.3510252307131,335.802105426778,1399615.04524595,1.77701049554618,"Yellow Eel",229253.901833333,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,229253.901833333,19.00632,5086645.681,2.61261871289383,573879.1931
"Low_Climate",2022,2.1457340940487,47.8076207117944,51.9673388733221,46.2200827764296,46.3970710980657,46.3970710980657,338.440511211114,1406544.02356168,1.72939658102932,"Yellow Eel",229384.017708333,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,229384.017708333,19.00632,5086645.681,2.61261871289383,553949.9191
"Low_Climate",2023,2.14913779291387,47.8792920784039,52.1055748539466,46.7168203473306,46.4431169654184,46.4431169654184,341.07891699545,1413473.00187742,1.68178266651248,"Yellow Eel",229389.363208333,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,229389.363208333,19.00632,5086645.681,2.57177608377982,546707.8911
"Low_Climate",2024,2.15309149177903,47.9509634450134,52.2438108345711,47.2135579182317,46.489162832771,46.489162832771,343.717322779785,1420401.98019315,1.63416875199563,"Yellow Eel",239865.688175,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,239865.688175,19.00632,5086645.681,2.5714597064813,557328.1191
"Low_Climate",2025,2.1575951906442,48.0226348116229,52.3820468151956,47.7102954891326,46.5352087001236,46.5352087001236,346.355728564121,1427330.95850889,1.58655483747877,"Yellow Eel",239509.385675,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,239509.385675,19.00632,5086645.681,2.5703182082351,559474.4616
"Low_Climate",2026,2.16264888950937,48.0943061782323,52.5202827958201,48.2070330600336,46.5812545674762,46.5812545674762,348.994134348456,1434259.93682463,1.53894092296193,"Yellow Eel",245598.222775,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,245598.222775,19.00632,5086645.681,2.57064871471128,531944.9041
"Low_Climate",2027,2.16825258837454,48.1659775448418,52.6585187764446,48.7037706309347,46.6273004348288,46.6273004348288,351.632540132792,1441188.91514037,1.49132700844508,"Yellow Eel",246990.833525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246990.833525,19.00632,5086645.681,2.57064871471128,531944.9041
"Low_Climate",2028,2.17440628723971,48.2376489114513,52.7967547570691,49.2005082018357,46.6733463021815,46.6733463021815,354.270945917127,1448117.8934561,1.44371309392822,"Yellow Eel",246704.869525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246704.869525,19.00632,5086645.681,2.56659069434762,531944.9041
"Low_Climate",2029,2.18110998610488,48.3093202780607,52.9349907376936,49.6972457727368,46.7193921695341,46.7193921695341,356.909351701463,1455046.87177184,1.39609917941138,"Yellow Eel",246543.772025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246543.772025,19.00632,5086645.681,2.56659069434762,597780.0221
"Low_Climate",2030,2.18836368497004,48.3809916446702,53.0732267183181,50.1939833436378,46.7654380368867,46.7654380368867,359.547757485799,1461975.85008758,1.34848526489453,"Yellow Eel",246746.038525,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246746.038525,19.00632,5086645.681,2.50635018051089,597780.0221
"Low_Climate",2031,2.19616738383521,48.4526630112797,53.2114626989426,50.6907209145388,46.8114839042393,46.8114839042393,362.186163270134,1468904.82840331,1.30087135037768,"Yellow Eel",248772.131025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,248772.131025,19.00632,5086645.681,2.50609788300976,597780.0221
"Low_Climate",2032,2.20452108270038,48.5243343778892,53.3496986795671,51.1874584854399,46.8575297715919,46.8575297715919,364.824569054469,1475833.80671905,1.25325743586083,"Yellow Eel",247782.956025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,247782.956025,19.00632,5086645.681,2.50569244419274,597780.0221
"Low_Climate",2033,2.21342478156555,48.5960057444986,53.4879346601915,51.6841960563408,46.9035756389446,46.9035756389446,367.462974838805,1482762.78503479,1.20564352134397,"Yellow Eel",258333.062425,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,258333.062425,19.00632,5086645.681,2.50319527550734,597780.0221
"Low_Climate",2034,2.22287848043072,48.6676771111081,53.626170640816,52.1809336272419,46.9496215062972,46.9496215062972,370.10138062314,1489691.76335052,1.15802960682713,"Yellow Eel",310519.984625,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,310519.984625,18.5143,5087294.3855,2.50443387139017,624011.1781
"Low_Climate",2035,2.23288217929589,48.7393484777176,53.7644066214405,52.6776711981429,46.9956673736498,46.9956673736498,372.739786407476,1496620.74166626,1.11041569231028,"Yellow Eel",312792.977125,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,312792.977125,18.5143,5087294.3855,2.50443387139017,630813.3996
"Low_Climate",2036,2.24343587816105,48.8110198443271,53.902642602065,53.1744087690439,47.0417132410024,47.0417132410024,375.378192191812,1503549.719982,1.06280177779342,"Yellow Eel",312792.977125,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,312792.977125,18.5143,5087294.3855,2.50443387139017,630813.3996
"Low_Climate",2037,2.25453957702622,48.8826912109365,54.0408785826895,53.671146339945,47.087759108355,47.087759108355,378.016597976147,1510478.69829773,1.01518786327658,"Yellow Eel",318363.903175,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,318363.903175,18.5143,5087294.3855,2.50443741902682,636700.7416
"Low_Climate",2038,2.26619327589139,48.954362577546,54.179114563314,54.167883910846,47.1338049757077,47.1338049757077,380.655003760482,1517407.67661347,0.967573948759735,"Yellow Eel",329432.058675,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,329432.058675,18.5123,5087294.3855,2.5045695725456,636700.7416
"Low_Climate",2039,2.27839697475656,49.0260339441555,54.3173505439385,54.664621481747,47.1798508430603,47.1798508430603,383.293409544818,1524336.65492921,0.919960034242877,"Yellow Eel",331203.662175,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,331203.662175,18.5123,5087294.3855,2.5045695725456,636700.7416
"Low_Climate",2040,2.29115067362173,49.097705310765,54.455586524563,55.1613590526481,47.2258967104129,47.2258967104129,385.931815329153,1531265.63324494,0.872346119726032,"Yellow Eel",332606.447675,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,332606.447675,18.5123,5087294.3855,2.5045695725456,636700.7416
"Moderate_Climate",2020,2.14057669631836,47.6642779785755,51.6908669120731,45.2266076346275,46.3049793633605,46.3049793633605,333.163699642443,1392686.06693021,1.82462441006302,"Yellow Eel",172107.202325,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,172107.202325,18.97532,5085063.0795,2.61080294408776,495281.4826
"Moderate_Climate",2021,2.1432720618502,47.747199345185,51.8516028926976,45.7345952055285,46.3622752307131,46.3622752307131,335.802105426778,1399615.04524595,1.77701049554618,"Yellow Eel",229868.922333333,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,229868.922333333,19.00632,5086645.681,2.61261871289383,573879.1931
"Moderate_Climate",2022,2.14730076071536,47.8301207117944,52.0123388733221,46.2425827764296,46.4195710980657,46.4195710980657,338.440511211114,1406544.02356168,1.72939658102932,"Yellow Eel",229389.363208333,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,229389.363208333,19.00632,5086645.681,2.61261871289383,551278.3216
"Moderate_Climate",2023,2.15266279291387,47.9130420784039,52.1730748539466,46.7505703473306,46.4768669654184,46.4768669654184,341.07891699545,1413473.00187742,1.68178266651248,"Yellow Eel",239865.688175,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,239865.688175,19.00632,5086645.681,2.57177608377982,557328.1191
"Moderate_Climate",2024,2.1593581584457,47.9959634450134,52.3338108345711,47.2585579182317,46.534162832771,46.534162832771,343.717322779785,1420401.98019315,1.63416875199563,"Yellow Eel",239509.385675,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,239509.385675,19.00632,5086645.681,2.5714597064813,559474.4616
"Moderate_Climate",2025,2.16738685731087,48.0788848116229,52.4945468151956,47.7665454891326,46.5914587001236,46.5914587001236,346.355728564121,1427330.95850889,1.58655483747877,"Yellow Eel",245598.222775,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,245598.222775,19.00632,5086645.681,2.5703182082351,531944.9041
"Moderate_Climate",2026,2.17674888950937,48.1618061782323,52.6552827958201,48.2745330600336,46.6487545674762,46.6487545674762,348.994134348456,1434259.93682463,1.53894092296193,"Yellow Eel",245836.796025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,245836.796025,19.00632,5086645.681,2.57064871471128,531944.9041
"Moderate_Climate",2027,2.18744425504121,48.2447275448418,52.8160187764446,48.7825206309347,46.7060504348288,46.7060504348288,351.632540132792,1441188.91514037,1.49132700844508,"Yellow Eel",246543.772025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246543.772025,19.00632,5086645.681,2.57064871471128,597780.0221
"Moderate_Climate",2028,2.19947295390638,48.3276489114513,52.9767547570691,49.2905082018357,46.7633463021815,46.7633463021815,354.270945917127,1448117.8934561,1.44371309392822,"Yellow Eel",246543.772025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,246543.772025,19.00632,5086645.681,2.56659069434762,597780.0221
"Moderate_Climate",2029,2.21283498610488,48.4105702780607,53.1374907376936,49.7984957727368,46.8206421695341,46.8206421695341,356.909351701463,1455046.87177184,1.39609917941138,"Yellow Eel",248772.131025,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,248772.131025,19.00632,5086645.681,2.56566560351016,597780.0221
"Moderate_Climate",2030,2.22753035163671,48.4934916446702,53.2982267183181,50.3064833436378,46.8779380368867,46.8779380368867,359.547757485799,1461975.85008758,1.34848526489453,"Yellow Eel",299975.003725,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,299975.003725,18.5143,5087294.3855,2.50713375948408,624011.1781
"Moderate_Climate",2031,2.24355905050188,48.5764130112797,53.4589626989426,50.8144709145388,46.9352339042393,46.9352339042393,362.186163270134,1468904.82840331,1.30087135037768,"Yellow Eel",311835.922125,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,311835.922125,18.5143,5087294.3855,2.50713375948408,630813.3996
"Moderate_Climate",2032,2.26092108270038,48.6593343778892,53.6196986795671,51.3224584854399,46.9925297715919,46.9925297715919,364.824569054469,1475833.80671905,1.25325743586083,"Yellow Eel",312792.977125,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,312792.977125,18.5143,5087294.3855,2.50693104007557,636700.7416
"Moderate_Climate",2033,2.27961644823222,48.7422557444986,53.7804346601916,51.8304460563408,47.0498256389446,47.0498256389446,367.462974838805,1482762.78503479,1.20564352134397,"Yellow Eel",312792.977125,8214,3.19984417608103,"YORK",3747664,19546973,1,52.4,53.53,50.15,43.04,43.04,-0.318333333333333,1345770,0.42,0.09,15.1,3.8,0.3,19.3,5030274,0.83919598,0.64375,5290540,2.2,312792.977125,18.5143,5087294.3855,2.50443387139017,636700.7416
